,rental_date,hour,feriado,clima,casual_usr,regist_usr,count,temp,termic_sens,humidity,windspeed
5356,2011-08-16,2,0,1,1,3,4,25.419999999999998,29.544999999999998,73.0,15.001299999999999
5357,2011-08-16,3,0,1,1,5,6,25.419999999999998,29.544999999999998,73.0,15.001299999999999
5358,2011-08-16,4,0,1,0,5,5,26.240000000000002,30.305,69.0,19.999499999999998
5359,2011-08-16,5,0,1,1,29,30,25.419999999999998,29.544999999999998,73.0,19.0012
5360,2011-08-16,6,0,1,4,115,119,25.419999999999998,29.544999999999998,73.0,22.0028
5361,2011-08-16,7,0,1,18,328,346,26.240000000000002,30.305,69.0,16.997899999999998
5362,2011-08-16,8,0,1,24,417,441,28.7,32.574999999999996,57.99999999999999,30.002599999999997
5363,2011-08-16,9,0,1,27,171,198,27.880000000000003,31.819999999999997,61.0,19.0012
5364,2011-08-16,10,0,1,28,83,111,28.7,32.574999999999996,57.99999999999999,26.0027
5365,2011-08-16,11,0,1,40,110,150,30.34,33.335,51.0,15.001299999999999
5366,2011-08-16,12,0,1,42,120,162,31.16,34.089999999999996,48.0,22.0028
5367,2011-08-16,13,0,1,45,147,192,31.16,34.089999999999996,48.0,19.999499999999998
5368,2011-08-16,14,0,1,65,117,182,31.16,34.089999999999996,45.0,27.999299999999998
5369,2011-08-16,15,0,1,36,123,159,32.800000000000004,35.605,41.0,19.999499999999998
5370,2011-08-16,16,0,1,55,248,303,32.800000000000004,35.605,41.0,15.001299999999999
5371,2011-08-16,17,0,1,75,525,600,31.16,34.089999999999996,45.0,22.0028
5372,2011-08-16,18,0,1,54,516,570,31.16,34.089999999999996,45.0,15.001299999999999
5373,2011-08-16,19,0,1,56,320,376,30.34,33.335,48.0,12.998000000000001
5374,2011-08-16,20,0,1,48,232,280,30.34,33.335,51.0,0.0
5375,2011-08-16,21,0,1,38,177,215,29.52,33.335,54.0,0.0
5376,2011-08-16,22,0,1,31,121,152,28.7,32.574999999999996,61.0,0.0
5377,2011-08-16,23,0,1,20,57,77,27.060000000000002,31.06,65.0,8.9981
5378,2011-08-17,0,0,1,8,16,24,27.060000000000002,31.06,69.0,6.0032
5379,2011-08-17,1,0,1,2,12,14,26.240000000000002,30.305,73.0,11.0014
5380,2011-08-17,2,0,1,0,6,6,27.060000000000002,31.06,69.0,0.0
5381,2011-08-17,3,0,1,1,4,5,26.240000000000002,29.544999999999998,78.0,0.0
5382,2011-08-17,4,0,1,0,5,5,26.240000000000002,30.305,73.0,0.0
5383,2011-08-17,5,0,1,0,28,28,26.240000000000002,30.305,73.0,0.0
5384,2011-08-17,6,0,1,4,101,105,25.419999999999998,29.544999999999998,78.0,0.0
5385,2011-08-17,7,0,1,12,296,308,27.060000000000002,31.06,65.0,6.0032
5386,2011-08-17,8,0,1,35,452,487,28.7,32.574999999999996,54.0,11.0014
5387,2011-08-17,9,0,1,31,178,209,30.34,33.335,48.0,6.0032
5388,2011-08-17,10,0,1,27,91,118,31.16,34.089999999999996,43.0,6.0032
5389,2011-08-17,11,0,1,20,108,128,31.98,34.849999999999994,43.0,7.0015
5390,2011-08-17,12,0,1,26,163,189,32.800000000000004,36.364999999999995,43.0,19.0012
5391,2011-08-17,13,0,1,38,138,176,32.800000000000004,35.605,41.0,12.998000000000001
5392,2011-08-17,14,0,1,54,138,192,33.62,36.364999999999995,36.0,11.0014
5393,2011-08-17,15,0,1,42,117,159,32.800000000000004,36.364999999999995,43.0,8.9981
5394,2011-08-17,16,0,1,62,238,300,33.62,37.12,43.0,15.001299999999999
5395,2011-08-17,17,0,1,46,506,552,32.800000000000004,37.12,49.0,15.001299999999999
5396,2011-08-17,18,0,1,86,470,556,31.16,34.849999999999994,55.00000000000001,16.997899999999998
5397,2011-08-17,19,0,1,50,297,347,31.16,34.849999999999994,55.00000000000001,15.001299999999999
5398,2011-08-17,20,0,1,37,243,280,30.34,34.089999999999996,57.99999999999999,16.997899999999998
5399,2011-08-17,21,0,1,38,192,230,29.52,34.089999999999996,62.0,15.001299999999999
5400,2011-08-17,22,0,1,29,142,171,28.7,32.574999999999996,65.0,12.998000000000001
5401,2011-08-17,23,0,1,20,85,105,28.7,32.574999999999996,65.0,19.0012
5402,2011-08-18,0,0,1,18,38,56,27.880000000000003,31.819999999999997,65.0,8.9981
5403,2011-08-18,1,0,2,13,11,24,27.060000000000002,31.06,65.0,11.0014
5404,2011-08-18,2,0,1,2,4,6,27.060000000000002,31.06,65.0,15.001299999999999
5405,2011-08-18,3,0,1,0,6,6,27.060000000000002,31.06,69.0,19.0012
5406,2011-08-18,4,0,1,0,9,9,26.240000000000002,30.305,73.0,15.001299999999999
5407,2011-08-18,5,0,1,0,27,27,26.240000000000002,29.544999999999998,78.0,19.0012
5408,2011-08-18,6,0,2,6,97,103,26.240000000000002,29.544999999999998,78.0,16.997899999999998
5409,2011-08-18,7,0,1,19,289,308,26.240000000000002,29.544999999999998,78.0,19.999499999999998
5410,2011-08-18,8,0,1,27,393,420,27.060000000000002,31.06,74.0,19.0012
5411,2011-08-18,9,0,1,42,186,228,29.52,34.089999999999996,66.0,16.997899999999998
5412,2011-08-18,10,0,1,37,92,129,30.34,34.849999999999994,66.0,16.997899999999998
5413,2011-08-18,11,0,1,44,97,141,31.16,35.605,57.99999999999999,16.997899999999998
5414,2011-08-18,12,0,1,34,139,173,32.800000000000004,37.12,52.0,19.0012
5415,2011-08-18,13,0,1,33,154,187,32.800000000000004,37.12,52.0,23.9994
5416,2011-08-18,14,0,1,67,115,182,33.62,37.88,46.0,22.0028
5417,2011-08-18,15,0,1,56,118,174,32.800000000000004,36.364999999999995,46.0,23.9994
5418,2011-08-18,16,0,1,49,196,245,32.800000000000004,36.364999999999995,46.0,23.9994
5419,2011-08-18,17,0,3,44,365,409,32.800000000000004,36.364999999999995,46.0,19.999499999999998
5420,2011-08-18,18,0,3,48,226,274,31.16,34.849999999999994,55.00000000000001,16.997899999999998
5421,2011-08-18,19,0,1,26,115,141,27.060000000000002,30.305,83.0,7.0015
5422,2011-08-18,20,0,1,24,141,165,27.060000000000002,30.305,83.0,7.0015
5423,2011-08-18,21,0,2,12,137,149,27.880000000000003,31.819999999999997,79.0,0.0
5424,2011-08-18,22,0,2,18,117,135,28.7,33.335,74.0,7.0015
5425,2011-08-18,23,0,2,20,94,114,28.7,33.335,74.0,8.9981
5426,2011-08-19,0,0,3,9,53,62,27.880000000000003,31.819999999999997,69.0,12.998000000000001
5427,2011-08-19,1,0,3,1,19,20,26.240000000000002,28.79,89.0,0.0
5428,2011-08-19,2,0,3,0,8,8,26.240000000000002,28.79,83.0,0.0
5429,2011-08-19,3,0,1,2,1,3,26.240000000000002,29.544999999999998,78.0,0.0
5430,2011-08-19,4,0,1,1,7,8,26.240000000000002,28.79,83.0,0.0
5431,2011-08-19,5,0,1,1,16,17,26.240000000000002,28.79,83.0,0.0
5432,2011-08-19,6,0,1,2,91,93,26.240000000000002,28.79,83.0,0.0
5433,2011-08-19,7,0,2,12,251,263,27.060000000000002,30.305,83.0,6.0032
5434,2011-08-19,8,0,2,30,368,398,27.060000000000002,30.305,83.0,0.0
5435,2011-08-19,9,0,1,31,187,218,28.7,32.574999999999996,65.0,8.9981
5436,2011-08-19,10,0,1,57,108,165,29.52,34.089999999999996,62.0,6.0032
5437,2011-08-19,11,0,2,45,120,165,29.52,34.089999999999996,66.0,6.0032
5438,2011-08-19,12,0,2,54,168,222,30.34,34.089999999999996,62.0,6.0032
5439,2011-08-19,13,0,2,63,169,232,31.16,35.605,62.0,12.998000000000001
5440,2011-08-19,14,0,1,78,142,220,31.98,36.364999999999995,55.00000000000001,12.998000000000001
5441,2011-08-19,15,0,1,66,156,222,32.800000000000004,37.12,49.0,7.0015
5442,2011-08-19,16,0,1,66,261,327,32.800000000000004,37.12,49.0,0.0
5443,2011-08-19,17,0,1,85,442,527,31.16,35.605,57.99999999999999,35.0008
5444,2011-08-19,18,0,1,88,337,425,31.16,35.605,57.99999999999999,35.0008
5445,2011-08-19,19,0,3,33,132,165,25.419999999999998,29.544999999999998,73.0,31.0009
5446,2011-08-19,20,0,3,12,46,58,25.419999999999998,28.79,83.0,19.999499999999998
5447,2011-08-19,21,0,1,18,89,107,25.419999999999998,28.79,83.0,8.9981
5448,2011-08-19,22,0,1,25,97,122,24.599999999999998,27.275,88.0,8.9981
5449,2011-08-19,23,0,2,18,88,106,24.599999999999998,27.275,88.0,6.0032
5450,2011-08-20,0,0,1,21,107,128,24.599999999999998,27.275,88.0,0.0
5451,2011-08-20,1,0,1,12,35,47,25.419999999999998,28.79,83.0,0.0
5452,2011-08-20,2,0,1,10,59,69,25.419999999999998,29.544999999999998,78.0,0.0
5453,2011-08-20,3,0,1,9,42,51,25.419999999999998,29.544999999999998,78.0,0.0
5454,2011-08-20,4,0,2,1,6,7,24.599999999999998,27.275,88.0,0.0
5455,2011-08-20,5,0,1,0,8,8,24.599999999999998,28.03,83.0,0.0
5456,2011-08-20,6,0,2,6,18,24,24.599999999999998,28.03,83.0,8.9981
5457,2011-08-20,7,0,1,8,36,44,25.419999999999998,28.79,83.0,0.0
5458,2011-08-20,8,0,1,27,106,133,27.060000000000002,31.06,69.0,0.0
5459,2011-08-20,9,0,1,51,139,190,28.7,32.574999999999996,65.0,0.0
5460,2011-08-20,10,0,1,114,192,306,29.52,34.089999999999996,62.0,7.0015
5461,2011-08-20,11,0,1,115,223,338,29.52,33.335,57.99999999999999,0.0
5462,2011-08-20,12,0,1,156,253,409,30.34,34.089999999999996,57.99999999999999,8.9981
5463,2011-08-20,13,0,1,158,220,378,31.16,34.849999999999994,55.00000000000001,8.9981
5464,2011-08-20,14,0,1,147,228,375,32.800000000000004,37.12,49.0,12.998000000000001
5465,2011-08-20,15,0,1,175,215,390,32.800000000000004,36.364999999999995,43.0,12.998000000000001
5466,2011-08-20,16,0,1,151,222,373,32.800000000000004,36.364999999999995,46.0,12.998000000000001
5467,2011-08-20,17,0,1,180,203,383,32.800000000000004,37.12,49.0,12.998000000000001
5468,2011-08-20,18,0,1,169,225,394,31.16,35.605,57.99999999999999,16.997899999999998
5469,2011-08-20,19,0,1,109,182,291,30.34,34.089999999999996,62.0,12.998000000000001
5470,2011-08-20,20,0,1,78,170,248,30.34,34.089999999999996,62.0,15.001299999999999
5471,2011-08-20,21,0,1,81,144,225,29.52,34.089999999999996,70.0,15.001299999999999
5472,2011-08-20,22,0,2,77,146,223,28.7,33.335,74.0,12.998000000000001
5473,2011-08-20,23,0,1,59,98,157,28.7,33.335,74.0,8.9981
5474,2011-08-21,0,0,1,6,68,74,28.7,33.335,74.0,12.998000000000001
5475,2011-08-21,1,0,1,17,69,86,27.880000000000003,31.819999999999997,79.0,15.001299999999999
5476,2011-08-21,2,0,1,13,51,64,27.880000000000003,31.819999999999997,79.0,12.998000000000001
5477,2011-08-21,3,0,1,25,26,51,27.060000000000002,30.305,83.0,15.001299999999999
5478,2011-08-21,4,0,1,1,5,6,27.880000000000003,31.819999999999997,83.0,15.001299999999999
5479,2011-08-21,5,0,1,0,8,8,27.060000000000002,29.544999999999998,89.0,19.999499999999998
5480,2011-08-21,6,0,1,4,10,14,27.060000000000002,29.544999999999998,89.0,19.0012
5481,2011-08-21,7,0,1,12,19,31,27.880000000000003,31.819999999999997,83.0,19.999499999999998
5482,2011-08-21,8,0,1,30,62,92,28.7,33.335,79.0,15.001299999999999
5483,2011-08-21,9,0,1,80,151,231,29.52,34.849999999999994,74.0,15.001299999999999
5484,2011-08-21,10,0,1,97,177,274,30.34,35.605,74.0,16.997899999999998
5485,2011-08-21,11,0,1,132,181,313,32.800000000000004,39.395,63.0,19.0012
5486,2011-08-21,12,0,1,135,239,374,33.62,40.150000000000006,59.0,19.0012
5487,2011-08-21,13,0,1,94,216,310,32.800000000000004,38.635000000000005,59.0,27.999299999999998
5488,2011-08-21,14,0,3,78,157,235,28.7,33.335,79.0,26.0027
5489,2011-08-21,15,0,1,17,51,68,28.7,33.335,84.0,19.0012
5490,2011-08-21,16,0,1,97,161,258,29.52,34.849999999999994,79.0,11.0014
5491,2011-08-21,17,0,1,91,179,270,29.52,34.849999999999994,79.0,8.9981
5492,2011-08-21,18,0,1,96,215,311,29.52,34.849999999999994,79.0,16.997899999999998
5493,2011-08-21,19,0,1,81,201,282,29.52,34.089999999999996,70.0,16.997899999999998
5494,2011-08-21,20,0,1,41,140,181,28.7,33.335,79.0,16.997899999999998
5495,2011-08-21,21,0,1,45,93,138,28.7,33.335,79.0,16.997899999999998
5496,2011-08-21,22,0,2,37,97,134,28.7,33.335,79.0,12.998000000000001
5497,2011-08-21,23,0,1,20,48,68,28.7,33.335,74.0,11.0014
5498,2011-08-22,0,0,1,18,22,40,27.880000000000003,31.819999999999997,79.0,11.0014
5499,2011-08-22,1,0,1,8,13,21,27.880000000000003,31.819999999999997,79.0,6.0032
5500,2011-08-22,2,0,2,2,6,8,28.7,32.574999999999996,65.0,7.0015
5501,2011-08-22,3,0,3,0,5,5,28.7,32.574999999999996,65.0,8.9981
5502,2011-08-22,4,0,1,2,10,12,27.880000000000003,31.819999999999997,65.0,12.998000000000001
5503,2011-08-22,5,0,1,1,23,24,27.060000000000002,31.06,65.0,23.9994
5504,2011-08-22,6,0,1,6,106,112,27.060000000000002,31.06,61.0,19.999499999999998
5505,2011-08-22,7,0,1,11,270,281,27.060000000000002,31.06,61.0,22.0028
5506,2011-08-22,8,0,1,20,331,351,27.060000000000002,31.06,61.0,22.0028
5507,2011-08-22,9,0,1,36,151,187,27.880000000000003,31.819999999999997,54.0,16.997899999999998
5508,2011-08-22,10,0,1,36,85,121,28.7,32.574999999999996,48.0,19.0012
5509,2011-08-22,11,0,1,46,85,131,29.52,32.574999999999996,34.0,22.0028
5510,2011-08-22,12,0,1,54,153,207,30.34,32.574999999999996,35.0,26.0027
5511,2011-08-22,13,0,1,47,158,205,30.34,32.574999999999996,30.0,31.0009
5512,2011-08-22,14,0,1,88,137,225,30.34,32.574999999999996,30.0,26.0027
5513,2011-08-22,15,0,1,72,127,199,30.34,32.574999999999996,30.0,19.999499999999998
5514,2011-08-22,16,0,1,66,254,320,30.34,32.574999999999996,30.0,26.0027
5515,2011-08-22,17,0,1,82,509,591,30.34,32.574999999999996,27.0,22.0028
5516,2011-08-22,18,0,1,72,537,609,29.52,32.574999999999996,28.000000000000004,19.999499999999998
5517,2011-08-22,19,0,1,66,350,416,28.7,31.819999999999997,30.0,19.0012
5518,2011-08-22,20,0,1,21,247,268,27.060000000000002,31.06,34.0,12.998000000000001
5519,2011-08-22,21,0,1,28,180,208,26.240000000000002,31.06,38.0,12.998000000000001
5520,2011-08-22,22,0,1,32,121,153,26.240000000000002,31.06,38.0,19.999499999999998
5521,2011-08-22,23,0,1,19,45,64,25.419999999999998,31.06,41.0,16.997899999999998
5522,2011-08-23,0,0,1,13,22,35,24.599999999999998,31.06,43.0,12.998000000000001
5523,2011-08-23,1,0,1,6,13,19,23.779999999999998,27.275,49.0,12.998000000000001
5524,2011-08-23,2,0,1,2,4,6,22.96,26.515,52.0,12.998000000000001
5525,2011-08-23,3,0,1,2,4,6,22.96,26.515,52.0,19.0012
5526,2011-08-23,4,0,1,0,5,5,22.14,25.759999999999998,56.00000000000001,11.0014
5527,2011-08-23,5,0,1,1,35,36,22.14,25.759999999999998,56.00000000000001,12.998000000000001
5528,2011-08-23,6,0,1,3,111,114,22.14,25.759999999999998,60.0,12.998000000000001
5529,2011-08-23,7,0,1,11,333,344,24.599999999999998,31.06,49.0,12.998000000000001
5530,2011-08-23,8,0,2,43,461,504,25.419999999999998,31.06,50.0,0.0
5531,2011-08-23,9,0,2,34,191,225,27.060000000000002,31.06,44.0,0.0
5532,2011-08-23,10,0,1,56,92,148,28.7,31.819999999999997,37.0,0.0
5533,2011-08-23,11,0,1,62,124,186,28.7,31.819999999999997,34.0,7.0015
5534,2011-08-23,12,0,1,60,177,237,28.7,31.819999999999997,39.0,6.0032
5535,2011-08-23,13,0,1,70,164,234,29.52,32.574999999999996,30.0,7.0015
5536,2011-08-23,14,0,1,149,502,651,29.52,32.574999999999996,30.0,6.0032
5537,2011-08-23,15,0,1,178,423,601,29.52,32.574999999999996,34.0,15.001299999999999
5538,2011-08-23,16,0,1,133,311,444,29.52,32.574999999999996,32.0,8.9981
5539,2011-08-23,17,0,1,133,339,472,29.52,32.574999999999996,34.0,15.001299999999999
5540,2011-08-23,18,0,1,98,421,519,29.52,32.574999999999996,34.0,12.998000000000001
5541,2011-08-23,19,0,1,70,297,367,27.060000000000002,31.06,50.0,15.001299999999999
5542,2011-08-23,20,0,1,54,206,260,26.240000000000002,31.06,53.0,16.997899999999998
5543,2011-08-23,21,0,1,38,173,211,25.419999999999998,31.06,56.99999999999999,0.0
5544,2011-08-23,22,0,1,46,145,191,25.419999999999998,31.06,56.99999999999999,8.9981
5545,2011-08-23,23,0,1,19,61,80,25.419999999999998,30.305,61.0,8.9981
5546,2011-08-24,0,0,1,9,29,38,25.419999999999998,31.06,56.99999999999999,8.9981
5547,2011-08-24,1,0,1,7,17,24,24.599999999999998,30.305,60.0,7.0015
5548,2011-08-24,2,0,1,2,4,6,23.779999999999998,27.275,68.0,8.9981
5549,2011-08-24,3,0,1,0,1,1,23.779999999999998,27.275,68.0,8.9981
5550,2011-08-24,4,0,1,0,7,7,22.96,26.515,73.0,7.0015
5551,2011-08-24,5,0,1,1,26,27,22.96,26.515,73.0,7.0015
5552,2011-08-24,6,0,1,3,105,108,22.96,26.515,73.0,0.0
5553,2011-08-24,7,0,1,11,297,308,24.599999999999998,30.305,64.0,6.0032
5554,2011-08-24,8,0,1,32,436,468,25.419999999999998,30.305,69.0,8.9981
5555,2011-08-24,9,0,1,44,169,213,26.240000000000002,30.305,69.0,16.997899999999998
5556,2011-08-24,10,0,1,51,95,146,28.7,32.574999999999996,57.99999999999999,19.0012
5557,2011-08-24,11,0,1,57,128,185,29.52,33.335,54.0,19.999499999999998
5558,2011-08-24,12,0,1,60,175,235,30.34,34.089999999999996,55.00000000000001,22.0028
5559,2011-08-24,13,0,1,56,180,236,31.16,34.089999999999996,48.0,27.999299999999998
5560,2011-08-24,14,0,1,77,127,204,31.16,34.089999999999996,48.0,27.999299999999998
5561,2011-08-24,15,0,1,63,141,204,31.16,34.089999999999996,48.0,30.002599999999997
5562,2011-08-24,16,0,1,49,222,271,31.16,34.849999999999994,52.0,27.999299999999998
5563,2011-08-24,17,0,1,83,484,567,31.16,34.849999999999994,52.0,23.9994
5564,2011-08-24,18,0,1,102,519,621,30.34,34.089999999999996,55.00000000000001,19.999499999999998
5565,2011-08-24,19,0,1,93,347,440,30.34,34.089999999999996,55.00000000000001,19.999499999999998
5566,2011-08-24,20,0,1,45,289,334,29.52,33.335,57.99999999999999,19.999499999999998
5567,2011-08-24,21,0,1,47,189,236,28.7,32.574999999999996,61.0,23.9994
5568,2011-08-24,22,0,1,41,140,181,28.7,32.574999999999996,65.0,23.9994
5569,2011-08-24,23,0,1,16,54,70,27.880000000000003,31.819999999999997,69.0,19.999499999999998
5570,2011-08-25,0,0,1,11,41,52,27.880000000000003,31.819999999999997,74.0,19.999499999999998
5571,2011-08-25,1,0,1,4,11,15,27.880000000000003,31.819999999999997,69.0,26.0027
5572,2011-08-25,2,0,1,3,2,5,27.880000000000003,31.819999999999997,69.0,26.0027
5573,2011-08-25,3,0,1,2,2,4,27.060000000000002,31.06,74.0,22.0028
5574,2011-08-25,4,0,1,1,6,7,27.060000000000002,30.305,78.0,26.0027
5575,2011-08-25,5,0,1,1,25,26,27.060000000000002,30.305,83.0,27.999299999999998
5576,2011-08-25,6,0,1,1,101,102,27.060000000000002,30.305,83.0,22.0028
5577,2011-08-25,7,0,2,17,296,313,27.880000000000003,31.819999999999997,79.0,22.0028
5578,2011-08-25,8,0,2,23,461,484,28.7,33.335,74.0,19.999499999999998
5579,2011-08-25,9,0,2,21,141,162,29.52,34.089999999999996,70.0,19.999499999999998
5580,2011-08-25,10,0,2,37,105,142,30.34,34.849999999999994,66.0,19.999499999999998
5581,2011-08-25,11,0,3,39,112,151,28.7,33.335,79.0,0.0
5582,2011-08-25,12,0,3,9,32,41,28.7,33.335,79.0,0.0
5583,2011-08-25,13,0,1,7,30,37,28.7,33.335,79.0,7.0015
5584,2011-08-25,14,0,2,27,86,113,29.52,34.849999999999994,74.0,0.0
5585,2011-08-25,15,0,2,28,104,132,30.34,34.849999999999994,70.0,0.0
5586,2011-08-25,16,0,1,16,105,121,29.52,35.605,84.0,0.0
5587,2011-08-25,17,0,1,28,284,312,29.52,35.605,84.0,0.0
5588,2011-08-25,18,0,2,31,377,408,29.52,35.605,84.0,8.9981
5589,2011-08-25,19,0,2,31,241,272,27.060000000000002,30.305,78.0,22.0028
5590,2011-08-25,20,0,1,33,192,225,26.240000000000002,29.544999999999998,78.0,23.9994
5591,2011-08-25,21,0,1,29,158,187,26.240000000000002,29.544999999999998,78.0,19.0012
5592,2011-08-25,22,0,1,21,126,147,25.419999999999998,28.79,83.0,0.0
5593,2011-08-25,23,0,1,15,69,84,25.419999999999998,28.79,83.0,6.0032
5594,2011-08-26,0,0,1,9,42,51,25.419999999999998,28.79,83.0,8.9981
5595,2011-08-26,1,0,1,10,13,23,25.419999999999998,28.79,83.0,0.0
5596,2011-08-26,2,0,1,4,16,20,25.419999999999998,28.03,88.0,8.9981
5597,2011-08-26,3,0,1,3,8,11,24.599999999999998,27.275,88.0,7.0015
5598,2011-08-26,4,0,1,2,6,8,25.419999999999998,28.03,88.0,0.0
5599,2011-08-26,5,0,2,3,23,26,25.419999999999998,28.03,88.0,0.0
5600,2011-08-26,6,0,1,5,100,105,25.419999999999998,28.03,88.0,0.0
5601,2011-08-26,7,0,1,3,263,266,26.240000000000002,28.79,83.0,0.0
5602,2011-08-26,8,0,1,17,387,404,27.060000000000002,30.305,83.0,7.0015
5603,2011-08-26,9,0,1,39,191,230,28.7,33.335,74.0,0.0
5604,2011-08-26,10,0,1,34,89,123,30.34,34.849999999999994,66.0,6.0032
5605,2011-08-26,11,0,2,63,151,214,31.16,35.605,62.0,0.0
5606,2011-08-26,12,0,2,70,173,243,31.16,36.364999999999995,66.0,7.0015
5607,2011-08-26,13,0,2,72,165,237,31.98,37.12,59.0,7.0015
5608,2011-08-26,14,0,1,55,164,219,32.800000000000004,38.635000000000005,59.0,0.0
5609,2011-08-26,15,0,2,53,196,249,32.800000000000004,38.635000000000005,59.0,12.998000000000001
5610,2011-08-26,16,0,1,50,293,343,31.98,37.12,62.0,7.0015
5611,2011-08-26,17,0,1,56,433,489,30.34,35.605,74.0,16.997899999999998
5612,2011-08-26,18,0,2,40,370,410,30.34,35.605,74.0,8.9981
5613,2011-08-26,19,0,1,55,235,290,29.52,34.849999999999994,79.0,7.0015
5614,2011-08-26,20,0,1,39,183,222,29.52,34.849999999999994,79.0,6.0032
5615,2011-08-26,21,0,1,38,152,190,29.52,34.849999999999994,79.0,11.0014
5616,2011-08-26,22,0,1,26,126,152,29.52,34.849999999999994,79.0,7.0015
5617,2011-08-26,23,0,1,22,114,136,28.7,33.335,84.0,6.0032
5618,2011-08-27,0,0,1,33,112,145,28.7,33.335,84.0,7.0015
5619,2011-08-27,1,0,1,13,51,64,28.7,33.335,84.0,11.0014
5620,2011-08-27,2,0,1,18,59,77,28.7,33.335,84.0,12.998000000000001
5621,2011-08-27,3,0,2,8,22,30,28.7,33.335,84.0,15.001299999999999
5622,2011-08-27,4,0,2,1,3,4,28.7,33.335,84.0,15.001299999999999
5623,2011-08-27,5,0,2,1,11,12,28.7,33.335,84.0,19.999499999999998
5624,2011-08-27,6,0,2,3,15,18,28.7,33.335,84.0,19.999499999999998
5625,2011-08-27,7,0,2,2,26,28,28.7,33.335,84.0,23.9994
5626,2011-08-27,8,0,2,14,62,76,28.7,33.335,84.0,16.997899999999998
5627,2011-08-27,9,0,2,28,128,156,28.7,33.335,84.0,27.999299999999998
5628,2011-08-27,10,0,2,51,154,205,28.7,33.335,79.0,31.0009
5629,2011-08-27,11,0,3,15,73,88,27.060000000000002,29.544999999999998,89.0,27.999299999999998
5630,2011-08-27,12,0,3,11,65,76,27.060000000000002,30.305,83.0,32.9975
5631,2011-08-27,13,0,3,10,33,43,27.060000000000002,30.305,83.0,26.0027
5632,2011-08-27,14,0,3,4,19,23,26.240000000000002,28.79,89.0,36.9974
5633,2011-08-27,15,0,3,2,28,30,26.240000000000002,28.79,89.0,36.9974
5634,2011-08-27,16,0,3,10,14,24,26.240000000000002,28.79,89.0,35.0008
5635,2011-08-27,17,0,3,2,14,16,26.240000000000002,28.79,89.0,55.998599999999996
5636,2011-08-28,7,0,3,0,1,1,25.419999999999998,28.79,83.0,23.9994
5637,2011-08-28,8,0,3,2,6,8,25.419999999999998,28.79,83.0,27.999299999999998
5638,2011-08-28,9,0,1,7,46,53,27.060000000000002,31.06,74.0,27.999299999999998
5639,2011-08-28,10,0,1,27,115,142,28.7,32.574999999999996,61.0,40.9973
5640,2011-08-28,11,0,1,59,178,237,28.7,32.574999999999996,57.99999999999999,26.0027
5641,2011-08-28,12,0,1,88,218,306,30.34,33.335,51.0,26.0027
5642,2011-08-28,13,0,1,129,302,431,31.16,34.089999999999996,45.0,23.9994
5643,2011-08-28,14,0,1,157,290,447,31.98,34.849999999999994,43.0,27.999299999999998
5644,2011-08-28,15,0,1,155,314,469,31.98,34.849999999999994,43.0,23.9994
5645,2011-08-28,16,0,1,196,295,491,32.800000000000004,35.605,36.0,26.0027
5646,2011-08-28,17,0,1,145,253,398,31.16,34.089999999999996,40.0,19.999499999999998
5647,2011-08-28,18,0,1,145,257,402,30.34,33.335,42.0,15.001299999999999
5648,2011-08-28,19,0,1,140,247,387,29.52,33.335,48.0,7.0015
5649,2011-08-28,20,0,1,64,150,214,29.52,32.574999999999996,45.0,7.0015
5650,2011-08-28,21,0,1,60,126,186,27.060000000000002,31.06,61.0,8.9981
5651,2011-08-28,22,0,1,25,73,98,26.240000000000002,30.305,69.0,7.0015
5652,2011-08-28,23,0,1,16,48,64,25.419999999999998,29.544999999999998,73.0,7.0015
5653,2011-08-29,0,0,1,13,21,34,25.419999999999998,29.544999999999998,73.0,7.0015
5654,2011-08-29,1,0,1,5,15,20,24.599999999999998,29.544999999999998,69.0,7.0015
5655,2011-08-29,2,0,1,8,5,13,24.599999999999998,29.544999999999998,69.0,12.998000000000001
5656,2011-08-29,3,0,1,1,5,6,24.599999999999998,29.544999999999998,69.0,7.0015
5657,2011-08-29,4,0,1,0,3,3,22.96,26.515,68.0,8.9981
5658,2011-08-29,5,0,1,0,17,17,22.96,26.515,73.0,8.9981
5659,2011-08-29,6,0,1,3,99,102,22.96,26.515,73.0,8.9981
5660,2011-08-29,7,0,1,11,273,284,24.599999999999998,30.305,60.0,15.001299999999999
5661,2011-08-29,8,0,1,20,384,404,25.419999999999998,31.06,56.99999999999999,16.997899999999998
5662,2011-08-29,9,0,1,22,166,188,25.419999999999998,31.06,53.0,16.997899999999998
5663,2011-08-29,10,0,1,42,73,115,27.060000000000002,31.06,47.0,15.001299999999999
5664,2011-08-29,11,0,1,38,100,138,27.060000000000002,31.06,47.0,11.0014
5665,2011-08-29,12,0,2,48,159,207,27.880000000000003,31.819999999999997,44.0,11.0014
5666,2011-08-29,13,0,2,48,170,218,28.7,31.819999999999997,39.0,0.0
5667,2011-08-29,14,0,1,55,127,182,28.7,31.819999999999997,42.0,0.0
5668,2011-08-29,15,0,1,56,164,220,28.7,31.819999999999997,42.0,11.0014
5669,2011-08-29,16,0,1,56,226,282,29.52,32.574999999999996,42.0,11.0014
5670,2011-08-29,17,0,2,67,524,591,28.7,31.819999999999997,47.0,15.001299999999999
5671,2011-08-29,18,0,1,60,487,547,27.060000000000002,31.06,47.0,16.997899999999998
