hour,year,month,weekday,workingday,feriado,count,Nhumidity,Nwindspeed,Ntemp,Ntermic_sens,clima_1,clima_2,clima_3,season_2,season_3,season_4
9,0,4,6,0,0,98,0.87,0.12283333333333334,0.32653061224489793,0.3484999999999999,0,1,0,1,0,0
10,0,4,6,0,0,133,0.87,0.15786140350877195,0.32653061224489793,0.3333,0,1,0,1,0,0
11,0,4,6,0,0,142,0.81,0.0,0.3469387755102041,0.3636,0,1,0,1,0,0
12,0,4,6,0,0,202,0.81,0.15786140350877195,0.3469387755102041,0.3484999999999999,0,1,0,1,0,0
13,0,4,6,0,0,222,0.81,0.0,0.3469387755102041,0.3788,0,1,0,1,0,0
14,0,4,6,0,0,212,0.81,0.15786140350877195,0.3469387755102041,0.3484999999999999,0,1,0,1,0,0
15,0,4,6,0,0,201,0.87,0.0,0.3469387755102041,0.3788,0,1,0,1,0,0
16,0,4,6,0,0,191,0.82,0.0,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
17,0,4,6,0,0,257,0.82,0.10531929824561403,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
18,0,4,6,0,0,177,0.82,0.12283333333333334,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
19,0,4,6,0,0,130,0.82,0.15786140350877195,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
20,0,4,6,0,0,93,0.87,0.19300701754385965,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
21,0,4,6,0,0,75,0.93,0.15786140350877195,0.3469387755102041,0.3484999999999999,0,1,0,1,0,0
22,0,4,6,0,0,87,0.93,0.15786140350877195,0.3469387755102041,0.3484999999999999,0,1,0,1,0,0
23,0,4,6,0,0,57,0.87,0.10531929824561403,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
0,0,4,0,0,0,53,0.87,0.10531929824561403,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
1,0,4,0,0,0,37,0.87,0.15786140350877195,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
2,0,4,0,0,0,36,0.87,0.10531929824561403,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
3,0,4,0,0,0,16,0.87,0.15786140350877195,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
4,0,4,0,0,0,5,0.93,0.12283333333333334,0.3469387755102041,0.3636,0,1,0,1,0,0
5,0,4,0,0,0,4,0.93,0.10531929824561403,0.3469387755102041,0.3636,0,1,0,1,0,0
6,0,4,0,0,0,4,0.93,0.10531929824561403,0.3469387755102041,0.3636,0,1,0,1,0,0
7,0,4,0,0,0,10,1.0,0.10531929824561403,0.3469387755102041,0.3636,0,1,0,1,0,0
8,0,4,0,0,0,55,0.94,0.10531929824561403,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
9,0,4,0,0,0,81,0.94,0.15786140350877195,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
10,0,4,0,0,0,150,0.87,0.0,0.38775510204081637,0.40909999999999996,0,1,0,1,0,0
11,0,4,0,0,0,202,0.87,0.15786140350877195,0.38775510204081637,0.40909999999999996,0,1,0,1,0,0
12,0,4,0,0,0,230,0.88,0.15786140350877195,0.4081632653061224,0.4242,0,1,0,1,0,0
13,0,4,0,0,0,263,0.82,0.12283333333333334,0.4489795918367347,0.4545,1,0,0,1,0,0
14,0,4,0,0,0,281,0.72,0.22803508771929823,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
15,0,4,0,0,0,297,0.77,0.26318070175438596,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
16,0,4,0,0,0,288,0.72,0.19300701754385965,0.5102040816326531,0.5,0,1,0,1,0,0
17,0,4,0,0,0,236,0.72,0.22803508771929823,0.5102040816326531,0.5,0,1,0,1,0,0
18,0,4,0,0,0,240,0.77,0.22803508771929823,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
19,0,4,0,0,0,131,0.77,0.22803508771929823,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
20,0,4,0,0,0,92,0.82,0.15786140350877195,0.4489795918367347,0.4545,1,0,0,1,0,0
21,0,4,0,0,0,95,0.88,0.22803508771929823,0.42857142857142855,0.43939999999999996,1,0,0,1,0,0
22,0,4,0,0,0,57,0.94,0.29820877192982453,0.42857142857142855,0.43939999999999996,1,0,0,1,0,0
23,0,4,0,0,0,32,0.88,0.42104210526315794,0.4489795918367347,0.4545,1,0,0,1,0,0
0,0,4,1,1,0,23,0.88,0.3860140350877193,0.4693877551020408,0.4697,1,0,0,1,0,0
1,0,4,1,1,0,4,0.94,0.3333543859649123,0.4489795918367347,0.4545,1,0,0,1,0,0
2,0,4,1,1,0,9,0.94,0.3333543859649123,0.4489795918367347,0.4545,1,0,0,1,0,0
4,0,4,1,1,0,1,0.94,0.22803508771929823,0.4489795918367347,0.4545,1,0,0,1,0,0
5,0,4,1,1,0,13,0.94,0.22803508771929823,0.4489795918367347,0.4545,1,0,0,1,0,0
6,0,4,1,1,0,61,1.0,0.26318070175438596,0.4489795918367347,0.4545,0,1,0,1,0,0
7,0,4,1,1,0,176,0.88,0.26318070175438596,0.4897959183673469,0.48479999999999995,0,1,0,1,0,0
8,0,4,1,1,0,314,0.88,0.3333543859649123,0.5102040816326531,0.5,0,1,0,1,0,0
9,0,4,1,1,0,165,0.83,0.3333543859649123,0.5510204081632654,0.5303,0,1,0,1,0,0
10,0,4,1,1,0,96,0.83,0.3508684210526316,0.5510204081632654,0.5303,0,1,0,1,0,0
11,0,4,1,1,0,104,0.73,0.3508684210526316,0.5918367346938775,0.5909,0,1,0,1,0,0
12,0,4,1,1,0,134,0.73,0.3860140350877193,0.5918367346938775,0.5909,0,1,0,1,0,0
13,0,4,1,1,0,139,0.69,0.4912157894736842,0.6326530612244897,0.6061,0,1,0,1,0,0
14,0,4,1,1,0,145,0.54,0.42104210526315794,0.7142857142857143,0.6667000000000001,0,1,0,1,0,0
15,0,4,1,1,0,141,0.48,0.6140491228070175,0.7346938775510204,0.6667000000000001,1,0,0,1,0,0
16,0,4,1,1,0,235,0.48,0.6140491228070175,0.7346938775510204,0.6667000000000001,1,0,0,1,0,0
17,0,4,1,1,0,452,0.48,0.6140491228070175,0.7346938775510204,0.6667000000000001,1,0,0,1,0,0
18,0,4,1,1,0,383,0.51,0.45618771929824564,0.7142857142857143,0.6667000000000001,1,0,0,1,0,0
19,0,4,1,1,0,284,0.51,0.5263614035087719,0.7142857142857143,0.6667000000000001,1,0,0,1,0,0
20,0,4,1,1,0,166,0.57,0.6140491228070175,0.6734693877551021,0.6364,1,0,0,1,0,0
21,0,4,1,1,0,158,0.61,0.29820877192982453,0.6530612244897959,0.6212,1,0,0,1,0,0
22,0,4,1,1,0,91,0.5,0.3333543859649123,0.6326530612244897,0.6212,0,1,0,1,0,0
23,0,4,1,1,0,54,0.6,0.0,0.5714285714285714,0.5455,0,0,1,1,0,0
0,0,4,2,1,0,24,0.5,0.12283333333333334,0.6122448979591837,0.6212,0,1,0,1,0,0
1,0,4,2,1,0,13,0.5,0.10531929824561403,0.6122448979591837,0.6212,0,1,0,1,0,0
2,0,4,2,1,0,14,0.53,0.15786140350877195,0.5918367346938775,0.6212,0,1,0,1,0,0
3,0,4,2,1,0,1,0.56,0.15786140350877195,0.5714285714285714,0.5455,0,1,0,1,0,0
4,0,4,2,1,0,6,0.64,0.15786140350877195,0.5510204081632654,0.5303,0,1,0,1,0,0
5,0,4,2,1,0,16,0.68,0.15786140350877195,0.5306122448979592,0.5152,0,1,0,1,0,0
6,0,4,2,1,0,58,0.68,0.3333543859649123,0.5306122448979592,0.5152,0,1,0,1,0,0
7,0,4,2,1,0,189,0.68,0.26318070175438596,0.5306122448979592,0.5152,0,1,0,1,0,0
8,0,4,2,1,0,226,0.88,0.45618771929824564,0.4693877551020408,0.4697,0,0,1,1,0,0
9,0,4,2,1,0,54,0.94,0.5789035087719299,0.4489795918367347,0.4545,0,0,1,1,0,0
10,0,4,2,1,0,40,0.82,0.4912157894736842,0.4897959183673469,0.48479999999999995,0,0,1,1,0,0
11,0,4,2,1,0,49,0.77,0.42104210526315794,0.5102040816326531,0.5,1,0,0,1,0,0
12,0,4,2,1,0,92,0.64,0.5438754385964912,0.5510204081632654,0.5303,0,1,0,1,0,0
13,0,4,2,1,0,106,0.68,0.3333543859649123,0.5306122448979592,0.5152,0,0,1,1,0,0
14,0,4,2,1,0,44,0.82,0.3333543859649123,0.4897959183673469,0.48479999999999995,0,1,0,1,0,0
15,0,4,2,1,0,78,0.77,0.6140491228070175,0.4693877551020408,0.4697,0,1,0,1,0,0
16,0,4,2,1,0,99,0.77,0.45618771929824564,0.4693877551020408,0.4697,0,1,0,1,0,0
17,0,4,2,1,0,291,0.77,0.26318070175438596,0.42857142857142855,0.43939999999999996,0,0,1,1,0,0
18,0,4,2,1,0,224,0.77,0.26318070175438596,0.42857142857142855,0.43939999999999996,0,0,1,1,0,0
19,0,4,2,1,0,130,0.82,0.3333543859649123,0.4081632653061224,0.4242,0,1,0,1,0,0
20,0,4,2,1,0,103,0.82,0.3333543859649123,0.4081632653061224,0.4242,0,1,0,1,0,0
21,0,4,2,1,0,84,0.82,0.22803508771929823,0.4081632653061224,0.4242,0,1,0,1,0,0
22,0,4,2,1,0,54,0.94,0.3508684210526316,0.38775510204081637,0.40909999999999996,0,1,0,1,0,0
23,0,4,2,1,0,39,0.94,0.29820877192982453,0.38775510204081637,0.40909999999999996,0,1,0,1,0,0
0,0,4,3,1,0,15,1.0,0.3508684210526316,0.38775510204081637,0.40909999999999996,0,1,0,1,0,0
1,0,4,3,1,0,1,1.0,0.3508684210526316,0.38775510204081637,0.40909999999999996,0,1,0,1,0,0
2,0,4,3,1,0,2,1.0,0.3508684210526316,0.38775510204081637,0.40909999999999996,0,0,1,1,0,0
3,0,4,3,1,0,2,0.94,0.3860140350877193,0.38775510204081637,0.40909999999999996,0,0,1,1,0,0
4,0,4,3,1,0,3,0.94,0.3860140350877193,0.38775510204081637,0.40909999999999996,0,0,1,1,0,0
5,0,4,3,1,0,5,0.94,0.29820877192982453,0.36734693877551017,0.39390000000000003,0,0,1,1,0,0
6,0,4,3,1,0,34,0.94,0.26318070175438596,0.36734693877551017,0.39390000000000003,0,0,1,1,0,0
7,0,4,3,1,0,70,1.0,0.26318070175438596,0.3469387755102041,0.3484999999999999,0,0,1,1,0,0
8,0,4,3,1,0,164,0.94,0.22803508771929823,0.36734693877551017,0.39390000000000003,0,0,1,1,0,0
9,0,4,3,1,0,65,0.94,0.26318070175438596,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
10,0,4,3,1,0,46,0.87,0.22803508771929823,0.38775510204081637,0.40909999999999996,0,1,0,1,0,0
11,0,4,3,1,0,61,0.82,0.22803508771929823,0.4081632653061224,0.4242,0,1,0,1,0,0
12,0,4,3,1,0,95,0.82,0.29820877192982453,0.4081632653061224,0.4242,0,0,1,1,0,0
13,0,4,3,1,0,61,0.77,0.22803508771929823,0.42857142857142855,0.43939999999999996,0,1,0,1,0,0
14,0,4,3,1,0,106,0.77,0.29820877192982453,0.4081632653061224,0.4242,0,1,0,1,0,0
15,0,4,3,1,0,81,0.72,0.3333543859649123,0.42857142857142855,0.43939999999999996,0,1,0,1,0,0
16,0,4,3,1,0,142,0.67,0.3333543859649123,0.4489795918367347,0.4545,1,0,0,1,0,0
17,0,4,3,1,0,309,0.67,0.3508684210526316,0.4489795918367347,0.4545,1,0,0,1,0,0
18,0,4,3,1,0,321,0.62,0.45618771929824564,0.42857142857142855,0.43939999999999996,1,0,0,1,0,0
19,0,4,3,1,0,175,0.62,0.29820877192982453,0.42857142857142855,0.43939999999999996,1,0,0,1,0,0
20,0,4,3,1,0,126,0.62,0.29820877192982453,0.42857142857142855,0.43939999999999996,1,0,0,1,0,0
21,0,4,3,1,0,117,0.67,0.19300701754385965,0.4081632653061224,0.4242,1,0,0,1,0,0
22,0,4,3,1,0,99,0.67,0.22803508771929823,0.4081632653061224,0.4242,1,0,0,1,0,0
23,0,4,3,1,0,62,0.71,0.15786140350877195,0.38775510204081637,0.40909999999999996,1,0,0,1,0,0
0,0,4,4,1,0,21,0.76,0.15786140350877195,0.36734693877551017,0.39390000000000003,1,0,0,1,0,0
1,0,4,4,1,0,10,0.76,0.26318070175438596,0.36734693877551017,0.39390000000000003,1,0,0,1,0,0
2,0,4,4,1,0,3,0.76,0.15786140350877195,0.3469387755102041,0.3484999999999999,1,0,0,1,0,0
3,0,4,4,1,0,2,0.81,0.15786140350877195,0.32653061224489793,0.3333,1,0,0,1,0,0
4,0,4,4,1,0,9,0.76,0.0,0.32653061224489793,0.3636,1,0,0,1,0,0
5,0,4,4,1,0,14,0.76,0.10531929824561403,0.32653061224489793,0.3484999999999999,1,0,0,1,0,0
6,0,4,4,1,0,70,0.76,0.12283333333333334,0.32653061224489793,0.3484999999999999,1,0,0,1,0,0
7,0,4,4,1,0,193,0.66,0.0,0.36734693877551017,0.39390000000000003,1,0,0,1,0,0
8,0,4,4,1,0,337,0.58,0.19300701754385965,0.4081632653061224,0.4242,1,0,0,1,0,0
9,0,4,4,1,0,170,0.51,0.15786140350877195,0.4489795918367347,0.4545,1,0,0,1,0,0
10,0,4,4,1,0,89,0.51,0.22803508771929823,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
11,0,4,4,1,0,115,0.45,0.19300701754385965,0.5102040816326531,0.5,1,0,0,1,0,0
12,0,4,4,1,0,145,0.42,0.15786140350877195,0.5306122448979592,0.5152,1,0,0,1,0,0
13,0,4,4,1,0,159,0.37,0.26318070175438596,0.5510204081632654,0.5303,1,0,0,1,0,0
14,0,4,4,1,0,137,0.35,0.10531929824561403,0.5510204081632654,0.5303,1,0,0,1,0,0
15,0,4,4,1,0,142,0.31,0.10531929824561403,0.5918367346938775,0.6212,1,0,0,1,0,0
16,0,4,4,1,0,202,0.26,0.12283333333333334,0.5918367346938775,0.6061,1,0,0,1,0,0
17,0,4,4,1,0,388,0.28,0.0,0.5918367346938775,0.6061,1,0,0,1,0,0
18,0,4,4,1,0,337,0.3,0.0,0.5510204081632654,0.5303,1,0,0,1,0,0
19,0,4,4,1,0,259,0.32,0.0,0.5306122448979592,0.5152,1,0,0,1,0,0
20,0,4,4,1,0,169,0.51,0.22803508771929823,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
21,0,4,4,1,0,145,0.63,0.15786140350877195,0.4489795918367347,0.4545,1,0,0,1,0,0
22,0,4,4,1,0,104,0.55,0.12283333333333334,0.4693877551020408,0.4697,1,0,0,1,0,0
23,0,4,4,1,0,47,0.59,0.12283333333333334,0.4489795918367347,0.4545,1,0,0,1,0,0
0,0,4,5,0,1,27,0.67,0.0,0.42857142857142855,0.43939999999999996,1,0,0,1,0,0
1,0,4,5,0,1,15,0.62,0.0,0.42857142857142855,0.43939999999999996,1,0,0,1,0,0
2,0,4,5,0,1,18,0.76,0.0,0.38775510204081637,0.40909999999999996,1,0,0,1,0,0
3,0,4,5,0,1,3,0.76,0.0,0.38775510204081637,0.40909999999999996,1,0,0,1,0,0
4,0,4,5,0,1,3,0.82,0.10531929824561403,0.36734693877551017,0.39390000000000003,1,0,0,1,0,0
5,0,4,5,0,1,13,0.81,0.12283333333333334,0.3469387755102041,0.3636,1,0,0,1,0,0
6,0,4,5,0,1,47,0.81,0.10531929824561403,0.3469387755102041,0.3636,1,0,0,1,0,0
7,0,4,5,0,1,149,0.71,0.19300701754385965,0.38775510204081637,0.40909999999999996,1,0,0,1,0,0
8,0,4,5,0,1,300,0.62,0.3508684210526316,0.42857142857142855,0.43939999999999996,1,0,0,1,0,0
9,0,4,5,0,1,178,0.55,0.22803508771929823,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
10,0,4,5,0,1,122,0.55,0.22803508771929823,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
11,0,4,5,0,1,136,0.55,0.22803508771929823,0.5102040816326531,0.5,1,0,0,1,0,0
12,0,4,5,0,1,200,0.55,0.3333543859649123,0.5102040816326531,0.5,1,0,0,1,0,0
13,0,4,5,0,1,180,0.52,0.29820877192982453,0.5306122448979592,0.5152,1,0,0,1,0,0
14,0,4,5,0,1,163,0.52,0.29820877192982453,0.5306122448979592,0.5152,1,0,0,1,0,0
15,0,4,5,0,1,162,0.52,0.5263614035087719,0.5306122448979592,0.5152,1,0,0,1,0,0
16,0,4,5,0,1,243,0.55,0.5789035087719299,0.5102040816326531,0.5,1,0,0,1,0,0
17,0,4,5,0,1,331,0.63,0.45618771929824564,0.4897959183673469,0.48479999999999995,0,1,0,1,0,0
18,0,4,5,0,1,263,0.67,0.45618771929824564,0.4489795918367347,0.4545,0,1,0,1,0,0
19,0,4,5,0,1,209,0.77,0.45618771929824564,0.4081632653061224,0.4242,1,0,0,1,0,0
20,0,4,5,0,1,118,0.76,0.3860140350877193,0.38775510204081637,0.40909999999999996,0,1,0,1,0,0
21,0,4,5,0,1,102,0.76,0.3508684210526316,0.38775510204081637,0.40909999999999996,0,1,0,1,0,0
22,0,4,5,0,1,80,0.82,0.45618771929824564,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
23,0,4,5,0,1,64,0.81,0.22803508771929823,0.3469387755102041,0.3484999999999999,0,1,0,1,0,0
0,0,4,6,0,0,43,0.81,0.26318070175438596,0.3469387755102041,0.3484999999999999,0,1,0,1,0,0
1,0,4,6,0,0,33,0.87,0.3333543859649123,0.3469387755102041,0.3333,0,1,0,1,0,0
2,0,4,6,0,0,24,0.87,0.15786140350877195,0.3469387755102041,0.3484999999999999,0,1,0,1,0,0
3,0,4,6,0,0,14,0.87,0.19300701754385965,0.3469387755102041,0.3484999999999999,0,1,0,1,0,0
4,0,4,6,0,0,5,0.87,0.26318070175438596,0.3469387755102041,0.3484999999999999,0,1,0,1,0,0
5,0,4,6,0,0,4,0.87,0.3333543859649123,0.36734693877551017,0.39390000000000003,0,1,0,1,0,0
6,0,4,6,0,0,10,0.82,0.3860140350877193,0.38775510204081637,0.40909999999999996,0,0,1,1,0,0
7,0,4,6,0,0,21,0.82,0.4912157894736842,0.38775510204081637,0.40909999999999996,0,1,0,1,0,0
8,0,4,6,0,0,45,0.87,0.42104210526315794,0.38775510204081637,0.40909999999999996,0,0,1,1,0,0
9,0,4,6,0,0,29,1.0,0.3508684210526316,0.38775510204081637,0.40909999999999996,0,0,1,1,0,0
10,0,4,6,0,0,22,0.94,0.45618771929824564,0.4081632653061224,0.4242,0,0,1,1,0,0
11,0,4,6,0,0,31,0.94,0.5263614035087719,0.4081632653061224,0.4242,0,0,1,1,0,0
12,0,4,6,0,0,32,0.88,0.6842228070175439,0.4489795918367347,0.4545,0,1,0,1,0,0
13,0,4,6,0,0,58,0.94,0.6140491228070175,0.4489795918367347,0.4545,0,0,1,1,0,0
14,0,4,6,0,0,63,0.83,0.6842228070175439,0.5102040816326531,0.5,0,0,1,1,0,0
15,0,4,6,0,0,78,0.83,0.6842228070175439,0.5102040816326531,0.5,0,0,1,1,0,0
16,0,4,6,0,0,33,0.88,0.5438754385964912,0.4897959183673469,0.48479999999999995,0,0,1,1,0,0
17,0,4,6,0,0,15,0.88,0.6842228070175439,0.4897959183673469,0.48479999999999995,0,0,1,1,0,0
18,0,4,6,0,0,38,0.94,0.45618771929824564,0.4897959183673469,0.48479999999999995,0,1,0,1,0,0
19,0,4,6,0,0,71,0.94,0.4912157894736842,0.5102040816326531,0.5,0,1,0,1,0,0
20,0,4,6,0,0,53,0.94,0.26318070175438596,0.42857142857142855,0.43939999999999996,0,0,1,1,0,0
21,0,4,6,0,0,14,0.94,0.0,0.42857142857142855,0.43939999999999996,0,1,0,1,0,0
22,0,4,6,0,0,24,1.0,0.0,0.4081632653061224,0.4242,0,0,1,1,0,0
23,0,4,6,0,0,35,0.77,0.3333543859649123,0.42857142857142855,0.43939999999999996,0,1,0,1,0,0
0,0,4,0,0,0,33,0.77,0.3333543859649123,0.42857142857142855,0.43939999999999996,0,1,0,1,0,0
1,0,4,0,0,0,31,0.67,0.26318070175438596,0.4081632653061224,0.4242,1,0,0,1,0,0
2,0,4,0,0,0,29,0.62,0.22803508771929823,0.38775510204081637,0.40909999999999996,1,0,0,1,0,0
3,0,4,0,0,0,25,0.66,0.15786140350877195,0.38775510204081637,0.40909999999999996,1,0,0,1,0,0
4,0,4,0,0,0,7,0.76,0.12283333333333334,0.3469387755102041,0.3636,1,0,0,1,0,0
5,0,4,0,0,0,3,0.71,0.19300701754385965,0.3469387755102041,0.3484999999999999,1,0,0,1,0,0
6,0,4,0,0,0,8,0.66,0.5263614035087719,0.3469387755102041,0.3182,1,0,0,1,0,0
7,0,4,0,0,0,16,0.5,0.42104210526315794,0.3469387755102041,0.3333,1,0,0,1,0,0
8,0,4,0,0,0,43,0.46,0.45618771929824564,0.36734693877551017,0.39390000000000003,1,0,0,1,0,0
9,0,4,0,0,0,102,0.43,0.3333543859649123,0.38775510204081637,0.40909999999999996,1,0,0,1,0,0
10,0,4,0,0,0,211,0.44,0.5263614035087719,0.4081632653061224,0.4242,1,0,0,1,0,0
11,0,4,0,0,0,304,0.41,0.4912157894736842,0.4489795918367347,0.4545,1,0,0,1,0,0
12,0,4,0,0,0,354,0.38,0.45618771929824564,0.4489795918367347,0.4545,1,0,0,1,0,0
13,0,4,0,0,0,343,0.34,0.45618771929824564,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
14,0,4,0,0,0,361,0.34,0.45618771929824564,0.5102040816326531,0.5,1,0,0,1,0,0
15,0,4,0,0,0,388,0.32,0.6140491228070175,0.5306122448979592,0.5152,1,0,0,1,0,0
16,0,4,0,0,0,343,0.3,0.42104210526315794,0.5306122448979592,0.5152,1,0,0,1,0,0
17,0,4,0,0,0,306,0.3,0.5263614035087719,0.5510204081632654,0.5303,1,0,0,1,0,0
18,0,4,0,0,0,277,0.3,0.45618771929824564,0.5510204081632654,0.5303,1,0,0,1,0,0
19,0,4,0,0,0,210,0.3,0.3508684210526316,0.5510204081632654,0.5303,1,0,0,1,0,0
20,0,4,0,0,0,141,0.36,0.22803508771929823,0.5102040816326531,0.5,1,0,0,1,0,0
21,0,4,0,0,0,83,0.42,0.22803508771929823,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
22,0,4,0,0,0,70,0.39,0.12283333333333334,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
23,0,4,0,0,0,56,0.67,0.19300701754385965,0.42857142857142855,0.43939999999999996,1,0,0,1,0,0
0,0,4,1,1,0,39,0.47,0.10531929824561403,0.4489795918367347,0.4545,1,0,0,1,0,0
1,0,4,1,1,0,19,0.47,0.15786140350877195,0.4489795918367347,0.4545,1,0,0,1,0,0
2,0,4,1,1,0,16,0.67,0.12283333333333334,0.4081632653061224,0.4242,1,0,0,1,0,0
3,0,4,1,1,0,7,0.62,0.12283333333333334,0.4081632653061224,0.4242,1,0,0,1,0,0
4,0,4,1,1,0,6,0.87,0.19300701754385965,0.38775510204081637,0.40909999999999996,1,0,0,1,0,0
5,0,4,1,1,0,16,0.76,0.10531929824561403,0.38775510204081637,0.40909999999999996,1,0,0,1,0,0
6,0,4,1,1,0,54,0.82,0.0,0.38775510204081637,0.40909999999999996,1,0,0,1,0,0
7,0,4,1,1,0,168,0.63,0.0,0.4489795918367347,0.4545,1,0,0,1,0,0
8,0,4,1,1,0,297,0.63,0.0,0.4489795918367347,0.4545,1,0,0,1,0,0
9,0,4,1,1,0,169,0.55,0.12283333333333334,0.4897959183673469,0.48479999999999995,0,1,0,1,0,0
10,0,4,1,1,0,109,0.55,0.12283333333333334,0.5102040816326531,0.5,0,1,0,1,0,0
11,0,4,1,1,0,123,0.52,0.10531929824561403,0.5306122448979592,0.5152,0,1,0,1,0,0
12,0,4,1,1,0,184,0.49,0.10531929824561403,0.5510204081632654,0.5303,0,1,0,1,0,0
13,0,4,1,1,0,169,0.49,0.19300701754385965,0.5510204081632654,0.5303,0,1,0,1,0,0
14,0,4,1,1,0,144,0.49,0.22803508771929823,0.5714285714285714,0.5455,0,1,0,1,0,0
15,0,4,1,1,0,176,0.43,0.22803508771929823,0.5918367346938775,0.6212,0,1,0,1,0,0
16,0,4,1,1,0,205,0.46,0.3333543859649123,0.5918367346938775,0.6212,1,0,0,1,0,0
17,0,4,1,1,0,428,0.49,0.3333543859649123,0.5714285714285714,0.5455,1,0,0,1,0,0
18,0,4,1,1,0,362,0.31,0.42104210526315794,0.6326530612244897,0.6212,1,0,0,1,0,0
19,0,4,1,1,0,286,0.46,0.29820877192982453,0.5510204081632654,0.5303,1,0,0,1,0,0
20,0,4,1,1,0,165,0.33,0.3508684210526316,0.5918367346938775,0.6212,1,0,0,1,0,0
21,0,4,1,1,0,151,0.37,0.3333543859649123,0.5510204081632654,0.5303,1,0,0,1,0,0
22,0,4,1,1,0,90,0.55,0.3333543859649123,0.5102040816326531,0.5,1,0,0,1,0,0
23,0,4,1,1,0,46,0.59,0.29820877192982453,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
0,0,4,2,1,0,25,0.55,0.26318070175438596,0.4897959183673469,0.48479999999999995,1,0,0,1,0,0
1,0,4,2,1,0,7,0.63,0.26318070175438596,0.4489795918367347,0.4545,1,0,0,1,0,0
2,0,4,2,1,0,13,0.67,0.3333543859649123,0.4489795918367347,0.4545,1,0,0,1,0,0
3,0,4,2,1,0,3,0.63,0.26318070175438596,0.4693877551020408,0.4697,1,0,0,1,0,0
4,0,4,2,1,0,5,0.67,0.10531929824561403,0.4489795918367347,0.4545,1,0,0,1,0,0
5,0,4,2,1,0,18,0.72,0.22803508771929823,0.4489795918367347,0.4545,0,1,0,1,0,0
6,0,4,2,1,0,65,0.67,0.0,0.4693877551020408,0.4697,0,1,0,1,0,0
7,0,4,2,1,0,188,0.55,0.0,0.5102040816326531,0.5,0,1,0,1,0,0
8,0,4,2,1,0,351,0.68,0.15786140350877195,0.4897959183673469,0.48479999999999995,0,1,0,1,0,0
9,0,4,2,1,0,162,0.63,0.10531929824561403,0.5102040816326531,0.5,0,0,1,1,0,0
10,0,4,2,1,0,75,0.72,0.26318070175438596,0.4897959183673469,0.48479999999999995,0,1,0,1,0,0
11,0,4,2,1,0,72,0.68,0.19300701754385965,0.5306122448979592,0.5152,0,1,0,1,0,0
12,0,4,2,1,0,103,0.64,0.10531929824561403,0.5306122448979592,0.5152,0,1,0,1,0,0
13,0,4,2,1,0,129,0.68,0.26318070175438596,0.5306122448979592,0.5152,0,1,0,1,0,0
14,0,4,2,1,0,107,0.64,0.22803508771929823,0.5306122448979592,0.5152,0,1,0,1,0,0
15,0,4,2,1,0,127,0.65,0.19300701754385965,0.5306122448979592,0.5152,0,1,0,1,0,0
16,0,4,2,1,0,192,0.52,0.3508684210526316,0.5510204081632654,0.5303,1,0,0,1,0,0
17,0,4,2,1,0,411,0.6,0.12283333333333334,0.5510204081632654,0.5303,1,0,0,1,0,0
18,0,4,2,1,0,421,0.64,0.15786140350877195,0.5306122448979592,0.5152,0,1,0,1,0,0
19,0,4,2,1,0,276,0.72,0.22803508771929823,0.4897959183673469,0.48479999999999995,0,1,0,1,0,0
20,0,4,2,1,0,168,0.72,0.26318070175438596,0.4897959183673469,0.48479999999999995,0,1,0,1,0,0
21,0,4,2,1,0,122,0.72,0.15786140350877195,0.4897959183673469,0.48479999999999995,0,1,0,1,0,0
22,0,4,2,1,0,112,0.77,0.10531929824561403,0.4693877551020408,0.4697,1,0,0,1,0,0
23,0,4,2,1,0,52,0.88,0.10531929824561403,0.4489795918367347,0.4545,1,0,0,1,0,0
0,0,4,3,1,0,33,0.88,0.15786140350877195,0.42857142857142855,0.43939999999999996,1,0,0,1,0,0
1,0,4,3,1,0,7,0.94,0.19300701754385965,0.4081632653061224,0.4242,1,0,0,1,0,0
